,country,year,household debt,labour comp per hour,age group,poverty rate,internet access,unemployment rate
809,Germany,2001,114.7631,2.363239,,,,7.836031
810,Germany,2001,114.7631,88.289785,,,,7.836031
811,Germany,2002,116.0395,1.7896919999999998,,,,8.653863000000001
812,Germany,2002,116.0395,89.8699,,,,8.653863000000001
813,Germany,2003,114.5743,2.1286810000000003,,,,9.637083
814,Germany,2003,114.5743,91.782944,,,,9.637083
815,Germany,2004,112.8579,0.362225,,,,9.793687
816,Germany,2004,112.8579,92.115404,,,,9.793687
817,Germany,2005,110.7234,1.07064,,,61.6383,11.16768
818,Germany,2005,110.7234,93.101629,,,61.6383,11.16768
819,Germany,2006,108.1573,-0.7853140000000001,,,67.1077,10.25272
820,Germany,2006,108.1573,92.370489,,,67.1077,10.25272
821,Germany,2007,105.1225,0.796324,,,70.6745,8.66153
822,Germany,2007,105.1225,93.10605699999999,,,70.6745,8.66153
823,Germany,2008,101.8331,2.709673,0-17,0.084,74.8754,7.527764
824,Germany,2008,101.8331,2.709673,total,0.09,74.8754,7.527764
825,Germany,2008,101.8331,2.709673,18-65,0.085,74.8754,7.527764
826,Germany,2008,101.8331,2.709673,66+,0.107,74.8754,7.527764
827,Germany,2008,101.8331,95.628927,0-17,0.084,74.8754,7.527764
828,Germany,2008,101.8331,95.628927,total,0.09,74.8754,7.527764
829,Germany,2008,101.8331,95.628927,18-65,0.085,74.8754,7.527764
830,Germany,2008,101.8331,95.628927,66+,0.107,74.8754,7.527764
831,Germany,2009,102.5918,3.813104,,,79.069,7.743155000000001
832,Germany,2009,102.5918,99.275358,,,79.069,7.743155000000001
833,Germany,2010,100.5914,0.729931,,,82.4875,6.967637
834,Germany,2010,100.5914,100.0,,,82.4875,6.967637
835,Germany,2011,98.3794,2.706063,0-17,0.08,83.2549,5.827424
836,Germany,2011,98.3794,2.706063,total,0.087,83.2549,5.827424
837,Germany,2011,98.3794,2.706063,18-65,0.087,83.2549,5.827424
838,Germany,2011,98.3794,2.706063,66+,0.09,83.2549,5.827424
839,Germany,2011,98.3794,102.706063,0-17,0.08,83.2549,5.827424
840,Germany,2011,98.3794,102.706063,total,0.087,83.2549,5.827424
841,Germany,2011,98.3794,102.706063,18-65,0.087,83.2549,5.827424
842,Germany,2011,98.3794,102.706063,66+,0.09,83.2549,5.827424
843,Germany,2012,97.2084,3.9802459999999997,0-17,0.07400000000000001,85.4999,5.380757
844,Germany,2012,97.2084,3.9802459999999997,total,0.084,85.4999,5.380757
845,Germany,2012,97.2084,3.9802459999999997,18-65,0.083,85.4999,5.380757
846,Germany,2012,97.2084,3.9802459999999997,66+,0.094,85.4999,5.380757
847,Germany,2012,97.2084,106.794017,0-17,0.07400000000000001,85.4999,5.380757
848,Germany,2012,97.2084,106.794017,total,0.084,85.4999,5.380757
849,Germany,2012,97.2084,106.794017,18-65,0.083,85.4999,5.380757
850,Germany,2012,97.2084,106.794017,66+,0.094,85.4999,5.380757
851,Germany,2013,96.54543000000001,2.6510029999999998,0-17,0.098,87.74700000000001,5.231962
852,Germany,2013,96.54543000000001,2.6510029999999998,total,0.091,87.74700000000001,5.231962
853,Germany,2013,96.54543000000001,2.6510029999999998,18-65,0.091,87.74700000000001,5.231962
854,Germany,2013,96.54543000000001,2.6510029999999998,66+,0.084,87.74700000000001,5.231962
855,Germany,2013,96.54543000000001,109.62513,0-17,0.098,87.74700000000001,5.231962
856,Germany,2013,96.54543000000001,109.62513,total,0.091,87.74700000000001,5.231962
857,Germany,2013,96.54543000000001,109.62513,18-65,0.091,87.74700000000001,5.231962
858,Germany,2013,96.54543000000001,109.62513,66+,0.084,87.74700000000001,5.231962
859,Germany,2014,95.54335,2.3336900000000003,0-17,0.095,89.4741,4.981592
860,Germany,2014,95.54335,2.3336900000000003,total,0.095,89.4741,4.981592
861,Germany,2014,95.54335,2.3336900000000003,18-65,0.095,89.4741,4.981592
862,Germany,2014,95.54335,2.3336900000000003,66+,0.095,89.4741,4.981592
863,Germany,2014,95.54335,112.18344099999999,0-17,0.095,89.4741,4.981592
864,Germany,2014,95.54335,112.18344099999999,total,0.095,89.4741,4.981592
865,Germany,2014,95.54335,112.18344099999999,18-65,0.095,89.4741,4.981592
866,Germany,2014,95.54335,112.18344099999999,66+,0.095,89.4741,4.981592
867,Germany,2015,95.01025,2.556023,0-17,0.11199999999999999,90.2891,4.624955
868,Germany,2015,95.01025,2.556023,total,0.10099999999999999,90.2891,4.624955
869,Germany,2015,95.01025,2.556023,18-65,0.1,90.2891,4.624955
870,Germany,2015,95.01025,2.556023,66+,0.096,90.2891,4.624955
871,Germany,2015,95.01025,115.050875,0-17,0.11199999999999999,90.2891,4.624955
872,Germany,2015,95.01025,115.050875,total,0.10099999999999999,90.2891,4.624955
873,Germany,2015,95.01025,115.050875,18-65,0.1,90.2891,4.624955
874,Germany,2015,95.01025,115.050875,66+,0.096,90.2891,4.624955
875,Germany,2016,94.7563,2.5709419999999996,0-17,0.12300000000000001,92.1352,4.122733
876,Germany,2016,94.7563,2.5709419999999996,total,0.10400000000000001,92.1352,4.122733
877,Germany,2016,94.7563,2.5709419999999996,18-65,0.102,92.1352,4.122733
878,Germany,2016,94.7563,2.5709419999999996,66+,0.096,92.1352,4.122733
879,Germany,2016,94.7563,118.008766,0-17,0.12300000000000001,92.1352,4.122733
880,Germany,2016,94.7563,118.008766,total,0.10400000000000001,92.1352,4.122733
881,Germany,2016,94.7563,118.008766,18-65,0.102,92.1352,4.122733
882,Germany,2016,94.7563,118.008766,66+,0.096,92.1352,4.122733
883,Germany,2017,95.14969,2.549257,0-17,0.113,92.857134,3.746631
884,Germany,2017,95.14969,2.549257,total,0.10400000000000001,92.857134,3.746631
885,Germany,2017,95.14969,2.549257,18-65,0.102,92.857134,3.746631
886,Germany,2017,95.14969,2.549257,66+,0.102,92.857134,3.746631
887,Germany,2017,95.14969,121.017113,0-17,0.113,92.857134,3.746631
888,Germany,2017,95.14969,121.017113,total,0.10400000000000001,92.857134,3.746631
889,Germany,2017,95.14969,121.017113,18-65,0.102,92.857134,3.746631
890,Germany,2017,95.14969,121.017113,66+,0.102,92.857134,3.746631
891,Germany,2018,95.31177,2.759371,,,94.393855,3.38409
892,Germany,2018,95.31177,124.356424,,,94.393855,3.38409
893,Greece,1995,17.002229999999997,41.314794,,,,
894,Greece,1996,20.50076,9.42077,,,,
895,Greece,1996,20.50076,45.206965999999994,,,,
896,Greece,1997,21.67695,13.847764000000002,,,,
897,Greece,1997,21.67695,51.46712,,,,
898,Greece,1998,21.69043,5.812504,,,,11.22358
899,Greece,1998,21.69043,54.458649,,,,11.22358
900,Greece,1999,23.9543,6.291555000000001,,,,12.09605
901,Greece,1999,23.9543,57.884944,,,,12.09605
902,Greece,2000,30.774040000000003,5.297978,,,,11.351939999999999
903,Greece,2000,30.774040000000003,60.951676,,,,11.351939999999999
904,Greece,2001,37.762440000000005,5.803541,,,,10.79246
905,Greece,2001,37.762440000000005,64.489032,,,,10.79246
906,Greece,2002,44.12453,11.014315,,,,10.356819999999999
907,Greece,2002,44.12453,71.592057,,,,10.356819999999999
908,Greece,2003,48.09981,7.668382000000001,,,,9.793463000000001
909,Greece,2003,48.09981,77.082009,,,,9.793463000000001
910,Greece,2004,55.766290000000005,4.97818,0-17,0.125,,10.591460000000001
911,Greece,2004,55.766290000000005,4.97818,total,0.12,,10.591460000000001
912,Greece,2004,55.766290000000005,4.97818,18-65,0.10099999999999999,,10.591460000000001
913,Greece,2004,55.766290000000005,4.97818,66+,0.184,,10.591460000000001
914,Greece,2004,55.766290000000005,80.919291,0-17,0.125,,10.591460000000001
915,Greece,2004,55.766290000000005,80.919291,total,0.12,,10.591460000000001
916,Greece,2004,55.766290000000005,80.919291,18-65,0.10099999999999999,,10.591460000000001
917,Greece,2004,55.766290000000005,80.919291,66+,0.184,,10.591460000000001
918,Greece,2005,67.88847,3.118721,0-17,0.14300000000000002,21.7312,9.994969000000001
919,Greece,2005,67.88847,3.118721,total,0.129,21.7312,9.994969000000001
920,Greece,2005,67.88847,3.118721,18-65,0.11199999999999999,21.7312,9.994969000000001
921,Greece,2005,67.88847,3.118721,66+,0.175,21.7312,9.994969000000001
922,Greece,2005,67.88847,83.442937,0-17,0.14300000000000002,21.7312,9.994969000000001
923,Greece,2005,67.88847,83.442937,total,0.129,21.7312,9.994969000000001
924,Greece,2005,67.88847,83.442937,18-65,0.11199999999999999,21.7312,9.994969000000001
925,Greece,2005,67.88847,83.442937,66+,0.175,21.7312,9.994969000000001
926,Greece,2006,74.68868,3.691444,0-17,0.152,23.1227,9.008785000000001
927,Greece,2006,74.68868,3.691444,total,0.127,23.1227,9.008785000000001
928,Greece,2006,74.68868,3.691444,18-65,0.114,23.1227,9.008785000000001
929,Greece,2006,74.68868,3.691444,66+,0.151,23.1227,9.008785000000001
930,Greece,2006,74.68868,86.523187,0-17,0.152,23.1227,9.008785000000001
931,Greece,2006,74.68868,86.523187,total,0.127,23.1227,9.008785000000001
932,Greece,2006,74.68868,86.523187,18-65,0.114,23.1227,9.008785000000001
933,Greece,2006,74.68868,86.523187,66+,0.151,23.1227,9.008785000000001
934,Greece,2007,83.22095,4.421521,0-17,0.156,25.3974,8.397298
935,Greece,2007,83.22095,4.421521,total,0.132,25.3974,8.397298
936,Greece,2007,83.22095,4.421521,18-65,0.12300000000000001,25.3974,8.397298
937,Greece,2007,83.22095,4.421521,66+,0.14400000000000002,25.3974,8.397298
938,Greece,2007,83.22095,90.348828,0-17,0.156,25.3974,8.397298
939,Greece,2007,83.22095,90.348828,total,0.132,25.3974,8.397298
940,Greece,2007,83.22095,90.348828,18-65,0.12300000000000001,25.3974,8.397298
941,Greece,2007,83.22095,90.348828,66+,0.14400000000000002,25.3974,8.397298
942,Greece,2008,87.37040999999999,3.950764,0-17,0.161,30.9631,7.7607610000000005
943,Greece,2008,87.37040999999999,3.950764,total,0.129,30.9631,7.7607610000000005
944,Greece,2008,87.37040999999999,3.950764,18-65,0.11900000000000001,30.9631,7.7607610000000005
945,Greece,2008,87.37040999999999,3.950764,66+,0.133,30.9631,7.7607610000000005
946,Greece,2008,87.37040999999999,93.918297,0-17,0.161,30.9631,7.7607610000000005
947,Greece,2008,87.37040999999999,93.918297,total,0.129,30.9631,7.7607610000000005
948,Greece,2008,87.37040999999999,93.918297,18-65,0.11900000000000001,30.9631,7.7607610000000005
949,Greece,2008,87.37040999999999,93.918297,66+,0.133,30.9631,7.7607610000000005
950,Greece,2009,88.13039,3.9109309999999997,0-17,0.156,38.0648,9.615903
951,Greece,2009,88.13039,3.9109309999999997,total,0.129,38.0648,9.615903
952,Greece,2009,88.13039,3.9109309999999997,18-65,0.121,38.0648,9.615903
953,Greece,2009,88.13039,3.9109309999999997,66+,0.131,38.0648,9.615903
954,Greece,2009,88.13039,97.59137700000001,0-17,0.156,38.0648,9.615903
955,Greece,2009,88.13039,97.59137700000001,total,0.129,38.0648,9.615903
956,Greece,2009,88.13039,97.59137700000001,18-65,0.121,38.0648,9.615903
957,Greece,2009,88.13039,97.59137700000001,66+,0.131,38.0648,9.615903
958,Greece,2010,105.6753,2.46807,0-17,0.156,46.3512,12.71716
959,Greece,2010,105.6753,2.46807,total,0.141,46.3512,12.71716
960,Greece,2010,105.6753,2.46807,18-65,0.132,46.3512,12.71716
961,Greece,2010,105.6753,2.46807,66+,0.156,46.3512,12.71716
962,Greece,2010,105.6753,100.0,0-17,0.156,46.3512,12.71716
963,Greece,2010,105.6753,100.0,total,0.141,46.3512,12.71716
964,Greece,2010,105.6753,100.0,18-65,0.132,46.3512,12.71716
965,Greece,2010,105.6753,100.0,66+,0.156,46.3512,12.71716
966,Greece,2011,112.0521,-3.542033,0-17,0.201,50.1668,17.87071
967,Greece,2011,112.0521,-3.542033,total,0.151,50.1668,17.87071
968,Greece,2011,112.0521,-3.542033,18-65,0.158,50.1668,17.87071
969,Greece,2011,112.0521,-3.542033,66+,0.073,50.1668,17.87071
970,Greece,2011,112.0521,96.45796700000001,0-17,0.201,50.1668,17.87071
971,Greece,2011,112.0521,96.45796700000001,total,0.151,50.1668,17.87071
972,Greece,2011,112.0521,96.45796700000001,18-65,0.158,50.1668,17.87071
973,Greece,2011,112.0521,96.45796700000001,66+,0.073,50.1668,17.87071
974,Greece,2012,120.2698,-3.282218,0-17,0.20800000000000002,53.5817,24.44174
975,Greece,2012,120.2698,-3.282218,total,0.149,53.5817,24.44174
976,Greece,2012,120.2698,-3.282218,18-65,0.158,53.5817,24.44174
977,Greece,2012,120.2698,-3.282218,66+,0.065,53.5817,24.44174
978,Greece,2012,120.2698,93.292006,0-17,0.20800000000000002,53.5817,24.44174
979,Greece,2012,120.2698,93.292006,total,0.149,53.5817,24.44174
980,Greece,2012,120.2698,93.292006,18-65,0.158,53.5817,24.44174
981,Greece,2012,120.2698,93.292006,66+,0.065,53.5817,24.44174
982,Greece,2013,123.243,-7.025797,0-17,0.188,56.3126,27.46715
983,Greece,2013,123.243,-7.025797,total,0.151,56.3126,27.46715
984,Greece,2013,123.243,-7.025797,18-65,0.161,56.3126,27.46715
985,Greece,2013,123.243,-7.025797,66+,0.083,56.3126,27.46715
986,Greece,2013,123.243,86.737499,0-17,0.188,56.3126,27.46715
987,Greece,2013,123.243,86.737499,total,0.151,56.3126,27.46715
988,Greece,2013,123.243,86.737499,18-65,0.161,56.3126,27.46715
989,Greece,2013,123.243,86.737499,66+,0.083,56.3126,27.46715
990,Greece,2014,116.8767,-0.49135,0-17,0.191,65.5507,26.490270000000002
991,Greece,2014,116.8767,-0.49135,total,0.14800000000000002,65.5507,26.490270000000002
992,Greece,2014,116.8767,-0.49135,18-65,0.156,65.5507,26.490270000000002
993,Greece,2014,116.8767,-0.49135,66+,0.084,65.5507,26.490270000000002
994,Greece,2014,116.8767,86.31131500000001,0-17,0.191,65.5507,26.490270000000002
995,Greece,2014,116.8767,86.31131500000001,total,0.14800000000000002,65.5507,26.490270000000002
996,Greece,2014,116.8767,86.31131500000001,18-65,0.156,65.5507,26.490270000000002
997,Greece,2014,116.8767,86.31131500000001,66+,0.084,65.5507,26.490270000000002
998,Greece,2015,114.9612,-1.995426,0-17,0.18899999999999997,68.0909,24.90084
999,Greece,2015,114.9612,-1.995426,total,0.149,68.0909,24.90084
1000,Greece,2015,114.9612,-1.995426,18-65,0.161,68.0909,24.90084
1001,Greece,2015,114.9612,-1.995426,66+,0.077,68.0909,24.90084
1002,Greece,2015,114.9612,84.589036,0-17,0.18899999999999997,68.0909,24.90084
1003,Greece,2015,114.9612,84.589036,total,0.149,68.0909,24.90084
1004,Greece,2015,114.9612,84.589036,18-65,0.161,68.0909,24.90084
1005,Greece,2015,114.9612,84.589036,66+,0.077,68.0909,24.90084
1006,Greece,2016,111.666,-1.5481260000000001,0-17,0.17600000000000002,69.1262,23.54104
1007,Greece,2016,111.666,-1.5481260000000001,total,0.14400000000000002,69.1262,23.54104
1008,Greece,2016,111.666,-1.5481260000000001,18-65,0.156,69.1262,23.54104
1009,Greece,2016,111.666,-1.5481260000000001,66+,0.079,69.1262,23.54104
1010,Greece,2016,111.666,83.279492,0-17,0.17600000000000002,69.1262,23.54104
1011,Greece,2016,111.666,83.279492,total,0.14400000000000002,69.1262,23.54104
1012,Greece,2016,111.666,83.279492,18-65,0.156,69.1262,23.54104
1013,Greece,2016,111.666,83.279492,66+,0.079,69.1262,23.54104
1014,Greece,2017,106.9183,0.286362,0-17,0.159,70.957583,21.48901
1015,Greece,2017,106.9183,0.286362,total,0.126,70.957583,21.48901
1016,Greece,2017,106.9183,0.286362,18-65,0.135,70.957583,21.48901
1017,Greece,2017,106.9183,0.286362,66+,0.07200000000000001,70.957583,21.48901
1018,Greece,2017,106.9183,83.517972,0-17,0.159,70.957583,21.48901
1019,Greece,2017,106.9183,83.517972,total,0.126,70.957583,21.48901
1020,Greece,2017,106.9183,83.517972,18-65,0.135,70.957583,21.48901
1021,Greece,2017,106.9183,83.517972,66+,0.07200000000000001,70.957583,21.48901
1022,Greece,2018,105.5683,1.3224559999999999,,,76.49332,19.29447
1023,Greece,2018,105.5683,84.622461,,,76.49332,19.29447
1024,Hungary,1995,17.38438,21.567211999999998,,,,
1025,Hungary,1996,15.80764,22.484575,,,,
1026,Hungary,1996,15.80764,26.416508,,,,
1027,Hungary,1997,15.675310000000001,20.930376000000003,,,,
1028,Hungary,1997,15.675310000000001,31.945583000000003,,,,
1029,Hungary,1998,14.90371,15.778089999999999,,,,
1030,Hungary,1998,14.90371,36.985986,,,,
1031,Hungary,1999,16.5418,7.550875,,,,6.995957000000001
1032,Hungary,1999,16.5418,39.778752000000004,,,,6.995957000000001
1033,Hungary,2000,19.48742,16.790336,,,,6.416963
1034,Hungary,2000,19.48742,46.457738,,,,6.416963
1035,Hungary,2001,23.0863,17.368854000000002,,,,5.7270199999999996
1036,Hungary,2001,23.0863,54.526914,,,,5.7270199999999996
1037,Hungary,2002,29.98847,12.258059,,,,5.829966000000001
1038,Hungary,2002,29.98847,61.21085600000001,,,,5.829966000000001
1039,Hungary,2003,38.69801,10.807253999999999,,,,5.869752
1040,Hungary,2003,38.69801,67.826068,,,,5.869752
1041,Hungary,2004,43.34442,11.2957,,,,6.079033
1042,Hungary,2004,43.34442,75.487498,,,,6.079033
1043,Hungary,2005,48.819790000000005,9.074065,,,22.1194,7.188300999999999
1044,Hungary,2005,48.819790000000005,82.337282,,,22.1194,7.188300999999999
1045,Hungary,2006,55.1312,6.346566,0-17,0.106,31.6452,7.494521000000001
1046,Hungary,2006,55.1312,6.346566,total,0.07200000000000001,31.6452,7.494521000000001
1047,Hungary,2006,55.1312,6.346566,18-65,0.068,31.6452,7.494521000000001
1048,Hungary,2006,55.1312,6.346566,66+,0.035,31.6452,7.494521000000001
1049,Hungary,2006,55.1312,87.562872,0-17,0.106,31.6452,7.494521000000001
1050,Hungary,2006,55.1312,87.562872,total,0.07200000000000001,31.6452,7.494521000000001
1051,Hungary,2006,55.1312,87.562872,18-65,0.068,31.6452,7.494521000000001
1052,Hungary,2006,55.1312,87.562872,66+,0.035,31.6452,7.494521000000001
1053,Hungary,2007,63.579640000000005,7.714441000000001,0-17,0.10099999999999999,37.721,7.406472
1054,Hungary,2007,63.579640000000005,7.714441000000001,total,0.065,37.721,7.406472
1055,Hungary,2007,63.579640000000005,7.714441000000001,18-65,0.063,37.721,7.406472
1056,Hungary,2007,63.579640000000005,7.714441000000001,66+,0.023,37.721,7.406472
1057,Hungary,2007,63.579640000000005,94.317858,0-17,0.10099999999999999,37.721,7.406472
1058,Hungary,2007,63.579640000000005,94.317858,total,0.065,37.721,7.406472
1059,Hungary,2007,63.579640000000005,94.317858,18-65,0.063,37.721,7.406472
1060,Hungary,2007,63.579640000000005,94.317858,66+,0.023,37.721,7.406472
1061,Hungary,2008,76.93284,7.263673,0-17,0.092,46.6284,7.8171729999999995
1062,Hungary,2008,76.93284,7.263673,total,0.059000000000000004,46.6284,7.8171729999999995
1063,Hungary,2008,76.93284,7.263673,18-65,0.057999999999999996,46.6284,7.8171729999999995
1064,Hungary,2008,76.93284,7.263673,66+,0.025,46.6284,7.8171729999999995
1065,Hungary,2008,76.93284,101.16879899999999,0-17,0.092,46.6284,7.8171729999999995
1066,Hungary,2008,76.93284,101.16879899999999,total,0.059000000000000004,46.6284,7.8171729999999995
1067,Hungary,2008,76.93284,101.16879899999999,18-65,0.057999999999999996,46.6284,7.8171729999999995
1068,Hungary,2008,76.93284,101.16879899999999,66+,0.025,46.6284,7.8171729999999995
1069,Hungary,2009,77.39824,-1.642107,0-17,0.09699999999999999,53.4194,10.02932
1070,Hungary,2009,77.39824,-1.642107,total,0.061,53.4194,10.02932
1071,Hungary,2009,77.39824,-1.642107,18-65,0.06,53.4194,10.02932
1072,Hungary,2009,77.39824,-1.642107,66+,0.019,53.4194,10.02932
1073,Hungary,2009,77.39824,99.507499,0-17,0.09699999999999999,53.4194,10.02932
1074,Hungary,2009,77.39824,99.507499,total,0.061,53.4194,10.02932
1075,Hungary,2009,77.39824,99.507499,18-65,0.06,53.4194,10.02932
1076,Hungary,2009,77.39824,99.507499,66+,0.019,53.4194,10.02932
1077,Hungary,2010,81.41494,0.494938,0-17,0.121,58.4144,11.17377
1078,Hungary,2010,81.41494,0.494938,total,0.073,58.4144,11.17377
1079,Hungary,2010,81.41494,0.494938,18-65,0.073,58.4144,11.17377
1080,Hungary,2010,81.41494,0.494938,66+,0.021,58.4144,11.17377
1081,Hungary,2010,81.41494,100.0,0-17,0.121,58.4144,11.17377
1082,Hungary,2010,81.41494,100.0,total,0.073,58.4144,11.17377
1083,Hungary,2010,81.41494,100.0,18-65,0.073,58.4144,11.17377
1084,Hungary,2010,81.41494,100.0,66+,0.021,58.4144,11.17377
1085,Hungary,2011,74.73286,4.7405550000000005,0-17,0.124,63.2174,11.032689999999999
1086,Hungary,2011,74.73286,4.7405550000000005,total,0.077,63.2174,11.032689999999999
1087,Hungary,2011,74.73286,4.7405550000000005,18-65,0.076,63.2174,11.032689999999999
1088,Hungary,2011,74.73286,4.7405550000000005,66+,0.024,63.2174,11.032689999999999
1089,Hungary,2011,74.73286,104.740555,0-17,0.124,63.2174,11.032689999999999
1090,Hungary,2011,74.73286,104.740555,total,0.077,63.2174,11.032689999999999
1091,Hungary,2011,74.73286,104.740555,18-65,0.076,63.2174,11.032689999999999
1092,Hungary,2011,74.73286,104.740555,66+,0.024,63.2174,11.032689999999999
1093,Hungary,2012,64.18519,3.5670589999999995,0-17,0.125,66.8127,11.00812
1094,Hungary,2012,64.18519,3.5670589999999995,total,0.085,66.8127,11.00812
1095,Hungary,2012,64.18519,3.5670589999999995,18-65,0.09,66.8127,11.00812
1096,Hungary,2012,64.18519,3.5670589999999995,66+,0.018000000000000002,66.8127,11.00812
1097,Hungary,2012,64.18519,108.47671299999999,0-17,0.125,66.8127,11.00812
1098,Hungary,2012,64.18519,108.47671299999999,total,0.085,66.8127,11.00812
1099,Hungary,2012,64.18519,108.47671299999999,18-65,0.09,66.8127,11.00812
1100,Hungary,2012,64.18519,108.47671299999999,66+,0.018000000000000002,66.8127,11.00812
1101,Hungary,2013,58.28285,0.562291,0-17,0.14300000000000002,69.6587,10.18524
1102,Hungary,2013,58.28285,0.562291,total,0.086,69.6587,10.18524
1103,Hungary,2013,58.28285,0.562291,18-65,0.086,69.6587,10.18524
1104,Hungary,2013,58.28285,0.562291,66+,0.019,69.6587,10.18524
1105,Hungary,2013,58.28285,109.08666799999999,0-17,0.14300000000000002,69.6587,10.18524
1106,Hungary,2013,58.28285,109.08666799999999,total,0.086,69.6587,10.18524
1107,Hungary,2013,58.28285,109.08666799999999,18-65,0.086,69.6587,10.18524
1108,Hungary,2013,58.28285,109.08666799999999,66+,0.019,69.6587,10.18524
1109,Hungary,2014,55.484080000000006,-0.43473599999999996,0-17,0.132,73.062,7.728486
1110,Hungary,2014,55.484080000000006,-0.43473599999999996,total,0.087,73.062,7.728486
1111,Hungary,2014,55.484080000000006,-0.43473599999999996,18-65,0.09,73.062,7.728486
1112,Hungary,2014,55.484080000000006,-0.43473599999999996,66+,0.025,73.062,7.728486
1113,Hungary,2014,55.484080000000006,108.612429,0-17,0.132,73.062,7.728486
1114,Hungary,2014,55.484080000000006,108.612429,total,0.087,73.062,7.728486
1115,Hungary,2014,55.484080000000006,108.612429,18-65,0.09,73.062,7.728486
1116,Hungary,2014,55.484080000000006,108.612429,66+,0.025,73.062,7.728486
1117,Hungary,2015,48.33141,1.78404,0-17,0.105,75.6375,6.817803
1118,Hungary,2015,48.33141,1.78404,total,0.085,75.6375,6.817803
1119,Hungary,2015,48.33141,1.78404,18-65,0.09,75.6375,6.817803
1120,Hungary,2015,48.33141,1.78404,66+,0.039,75.6375,6.817803
1121,Hungary,2015,48.33141,110.550118,0-17,0.105,75.6375,6.817803
1122,Hungary,2015,48.33141,110.550118,total,0.085,75.6375,6.817803
1123,Hungary,2015,48.33141,110.550118,18-65,0.09,75.6375,6.817803
1124,Hungary,2015,48.33141,110.550118,66+,0.039,75.6375,6.817803
1125,Hungary,2016,45.945240000000005,1.3276540000000001,0-17,0.079,79.1842,5.119285
1126,Hungary,2016,45.945240000000005,1.3276540000000001,total,0.077,79.1842,5.119285
1127,Hungary,2016,45.945240000000005,1.3276540000000001,18-65,0.083,79.1842,5.119285
1128,Hungary,2016,45.945240000000005,1.3276540000000001,66+,0.054000000000000006,79.1842,5.119285
1129,Hungary,2016,45.945240000000005,112.01784099999999,0-17,0.079,79.1842,5.119285
1130,Hungary,2016,45.945240000000005,112.01784099999999,total,0.077,79.1842,5.119285
1131,Hungary,2016,45.945240000000005,112.01784099999999,18-65,0.083,79.1842,5.119285
1132,Hungary,2016,45.945240000000005,112.01784099999999,66+,0.054000000000000006,79.1842,5.119285
1133,Hungary,2017,42.96477,7.497617999999999,0-17,0.099,82.35109399999999,4.1571620000000005
1134,Hungary,2017,42.96477,7.497617999999999,total,0.08,82.35109399999999,4.1571620000000005
1135,Hungary,2017,42.96477,7.497617999999999,18-65,0.084,82.35109399999999,4.1571620000000005
1136,Hungary,2017,42.96477,7.497617999999999,66+,0.049,82.35109399999999,4.1571620000000005
1137,Hungary,2017,42.96477,120.41651100000001,0-17,0.099,82.35109399999999,4.1571620000000005
1138,Hungary,2017,42.96477,120.41651100000001,total,0.08,82.35109399999999,4.1571620000000005
1139,Hungary,2017,42.96477,120.41651100000001,18-65,0.084,82.35109399999999,4.1571620000000005
1140,Hungary,2017,42.96477,120.41651100000001,66+,0.049,82.35109399999999,4.1571620000000005
1141,Hungary,2018,41.60714,6.9659699999999996,,,83.30887,3.7078860000000002
1142,Hungary,2018,41.60714,128.80469,,,83.30887,3.7078860000000002
1143,Ireland,2001,110.6587,8.465366,,,,3.914628
1144,Ireland,2001,110.6587,64.059371,,,,3.914628
1145,Ireland,2002,126.0535,6.313752,,,,4.443757
1146,Ireland,2002,126.0535,68.10392,,,,4.443757
1147,Ireland,2003,146.1108,7.447394,,,,4.737063
1148,Ireland,2003,146.1108,73.175888,,,,4.737063
1149,Ireland,2004,168.8611,5.844807,0-17,0.157,,4.538512
1150,Ireland,2004,168.8611,5.844807,total,0.134,,4.538512
1151,Ireland,2004,168.8611,5.844807,18-65,0.107,,4.538512
1152,Ireland,2004,168.8611,5.844807,66+,0.235,,4.538512
1153,Ireland,2004,168.8611,77.452877,0-17,0.157,,4.538512
1154,Ireland,2004,168.8611,77.452877,total,0.134,,4.538512
1155,Ireland,2004,168.8611,77.452877,18-65,0.107,,4.538512
1156,Ireland,2004,168.8611,77.452877,66+,0.235,,4.538512
1157,Ireland,2005,199.3439,4.561535,0-17,0.139,47.1845,4.338238
1158,Ireland,2005,199.3439,4.561535,total,0.11599999999999999,47.1845,4.338238
1159,Ireland,2005,199.3439,4.561535,18-65,0.094,47.1845,4.338238
1160,Ireland,2005,199.3439,4.561535,66+,0.185,47.1845,4.338238
1161,Ireland,2005,199.3439,80.985917,0-17,0.139,47.1845,4.338238
1162,Ireland,2005,199.3439,80.985917,total,0.11599999999999999,47.1845,4.338238
1163,Ireland,2005,199.3439,80.985917,18-65,0.094,47.1845,4.338238
1164,Ireland,2005,199.3439,80.985917,66+,0.185,47.1845,4.338238
1165,Ireland,2006,222.8291,4.636858,0-17,0.126,49.9535,4.411824
1166,Ireland,2006,222.8291,4.636858,total,0.114,49.9535,4.411824
1167,Ireland,2006,222.8291,4.636858,18-65,0.094,49.9535,4.411824
1168,Ireland,2006,222.8291,4.636858,66+,0.20600000000000002,49.9535,4.411824
1169,Ireland,2006,222.8291,84.741119,0-17,0.126,49.9535,4.411824
1170,Ireland,2006,222.8291,84.741119,total,0.114,49.9535,4.411824
1171,Ireland,2006,222.8291,84.741119,18-65,0.094,49.9535,4.411824
