"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","LABCOMP","TOT","AGRWTH","A","1985",10.681514,
"FIN","LABCOMP","TOT","AGRWTH","A","1986",8.373714,
"FIN","LABCOMP","TOT","AGRWTH","A","1987",7.263002,
"FIN","LABCOMP","TOT","AGRWTH","A","1988",8.996441,
"FIN","LABCOMP","TOT","AGRWTH","A","1989",10.383821,
"FIN","LABCOMP","TOT","AGRWTH","A","1990",11.077537,
"FIN","LABCOMP","TOT","AGRWTH","A","1991",7.631908,
"FIN","LABCOMP","TOT","AGRWTH","A","1992",2.233176,
"FIN","LABCOMP","TOT","AGRWTH","A","1993",0.77519,
"FIN","LABCOMP","TOT","AGRWTH","A","1994",2.109111,
"FIN","LABCOMP","TOT","AGRWTH","A","1995",3.290538,
"FIN","LABCOMP","TOT","AGRWTH","A","1996",2.838808,
"FIN","LABCOMP","TOT","AGRWTH","A","1997",1.618411,
"FIN","LABCOMP","TOT","AGRWTH","A","1998",4.972391,
"FIN","LABCOMP","TOT","AGRWTH","A","1999",3.651956,
"FIN","LABCOMP","TOT","AGRWTH","A","2000",4.361975,
"FIN","LABCOMP","TOT","AGRWTH","A","2001",4.303674,
"FIN","LABCOMP","TOT","AGRWTH","A","2002",2.001799,
"FIN","LABCOMP","TOT","AGRWTH","A","2003",2.325191,
"FIN","LABCOMP","TOT","AGRWTH","A","2004",3.414595,
"FIN","LABCOMP","TOT","AGRWTH","A","2005",4.097053,
"FIN","LABCOMP","TOT","AGRWTH","A","2006",3.463032,
"FIN","LABCOMP","TOT","AGRWTH","A","2007",3.285353,
"FIN","LABCOMP","TOT","AGRWTH","A","2008",4.404562,
"FIN","LABCOMP","TOT","AGRWTH","A","2009",3.623842,
"FIN","LABCOMP","TOT","AGRWTH","A","2010",1.557834,
"FIN","LABCOMP","TOT","AGRWTH","A","2011",3.421563,
"FIN","LABCOMP","TOT","AGRWTH","A","2012",3.32384,
"FIN","LABCOMP","TOT","AGRWTH","A","2013",1.657332,
"FIN","LABCOMP","TOT","AGRWTH","A","2014",1.12718,
"FIN","LABCOMP","TOT","AGRWTH","A","2015",1.524571,
"FIN","LABCOMP","TOT","AGRWTH","A","2016",0.891697,
"FIN","LABCOMP","TOT","AGRWTH","A","2017",-0.902901,
"FIN","LABCOMP","TOT","AGRWTH","A","2018",1.123486,
"FIN","LABCOMP","TOT","AGRWTH","A","2019",1.465571,
"FIN","LABCOMP","TOT","IDX2010","A","1975",11.384715,
"FIN","LABCOMP","TOT","IDX2010","A","1976",13.326718,
"FIN","LABCOMP","TOT","IDX2010","A","1977",14.673568,
"FIN","LABCOMP","TOT","IDX2010","A","1978",15.527689,
"FIN","LABCOMP","TOT","IDX2010","A","1979",17.38041,
"FIN","LABCOMP","TOT","IDX2010","A","1980",19.707358,
"FIN","LABCOMP","TOT","IDX2010","A","1981",22.534218,
"FIN","LABCOMP","TOT","IDX2010","A","1982",24.858046,
"FIN","LABCOMP","TOT","IDX2010","A","1983",27.535208,
"FIN","LABCOMP","TOT","IDX2010","A","1984",30.453999,
"FIN","LABCOMP","TOT","IDX2010","A","1985",33.706948,
"FIN","LABCOMP","TOT","IDX2010","A","1986",36.529471,
"FIN","LABCOMP","TOT","IDX2010","A","1987",39.182607,
"FIN","LABCOMP","TOT","IDX2010","A","1988",42.707648,
"FIN","LABCOMP","TOT","IDX2010","A","1989",47.142333,
"FIN","LABCOMP","TOT","IDX2010","A","1990",52.364543,
"FIN","LABCOMP","TOT","IDX2010","A","1991",56.360956,
"FIN","LABCOMP","TOT","IDX2010","A","1992",57.619596,
"FIN","LABCOMP","TOT","IDX2010","A","1993",58.066257,
"FIN","LABCOMP","TOT","IDX2010","A","1994",59.290939,
"FIN","LABCOMP","TOT","IDX2010","A","1995",61.24193,
"FIN","LABCOMP","TOT","IDX2010","A","1996",62.980471,
"FIN","LABCOMP","TOT","IDX2010","A","1997",63.999754,
"FIN","LABCOMP","TOT","IDX2010","A","1998",67.182072,
"FIN","LABCOMP","TOT","IDX2010","A","1999",69.635531,
"FIN","LABCOMP","TOT","IDX2010","A","2000",72.673016,
"FIN","LABCOMP","TOT","IDX2010","A","2001",75.800626,
"FIN","LABCOMP","TOT","IDX2010","A","2002",77.318002,
"FIN","LABCOMP","TOT","IDX2010","A","2003",79.115794,
"FIN","LABCOMP","TOT","IDX2010","A","2004",81.817277,
"FIN","LABCOMP","TOT","IDX2010","A","2005",85.169375,
"FIN","LABCOMP","TOT","IDX2010","A","2006",88.118818,
"FIN","LABCOMP","TOT","IDX2010","A","2007",91.013832,
"FIN","LABCOMP","TOT","IDX2010","A","2008",95.022593,
"FIN","LABCOMP","TOT","IDX2010","A","2009",98.466062,
"FIN","LABCOMP","TOT","IDX2010","A","2010",100,
"FIN","LABCOMP","TOT","IDX2010","A","2011",103.421563,
"FIN","LABCOMP","TOT","IDX2010","A","2012",106.85913,
"FIN","LABCOMP","TOT","IDX2010","A","2013",108.630141,
"FIN","LABCOMP","TOT","IDX2010","A","2014",109.854598,
"FIN","LABCOMP","TOT","IDX2010","A","2015",111.529409,
"FIN","LABCOMP","TOT","IDX2010","A","2016",112.523913,
"FIN","LABCOMP","TOT","IDX2010","A","2017",111.507934,
"FIN","LABCOMP","TOT","IDX2010","A","2018",112.760709,
"FIN","LABCOMP","TOT","IDX2010","A","2019",114.413298,
"FRA","LABCOMP","TOT","AGRWTH","A","1971",11.079612,
"FRA","LABCOMP","TOT","AGRWTH","A","1972",12.645153,
"FRA","LABCOMP","TOT","AGRWTH","A","1973",13.010087,
"FRA","LABCOMP","TOT","AGRWTH","A","1974",19.277924,
"FRA","LABCOMP","TOT","AGRWTH","A","1975",19.971432,
"FRA","LABCOMP","TOT","AGRWTH","A","1976",12.759936,
"FRA","LABCOMP","TOT","AGRWTH","A","1977",14.266359,
"FRA","LABCOMP","TOT","AGRWTH","A","1978",14.000162,
"FRA","LABCOMP","TOT","AGRWTH","A","1979",12.509638,
"FRA","LABCOMP","TOT","AGRWTH","A","1980",14.449393,
"FRA","LABCOMP","TOT","AGRWTH","A","1981",14.579028,
"FRA","LABCOMP","TOT","AGRWTH","A","1982",19.279922,
"FRA","LABCOMP","TOT","AGRWTH","A","1983",10.936771,
"FRA","LABCOMP","TOT","AGRWTH","A","1984",8.06651,
"FRA","LABCOMP","TOT","AGRWTH","A","1985",7.561657,
"FRA","LABCOMP","TOT","AGRWTH","A","1986",4.271408,
"FRA","LABCOMP","TOT","AGRWTH","A","1987",2.105016,
"FRA","LABCOMP","TOT","AGRWTH","A","1988",3.502119,
"FRA","LABCOMP","TOT","AGRWTH","A","1989",4.848057,
"FRA","LABCOMP","TOT","AGRWTH","A","1990",5.188373,
"FRA","LABCOMP","TOT","AGRWTH","A","1991",4.301609,
"FRA","LABCOMP","TOT","AGRWTH","A","1992",3.73979,
"FRA","LABCOMP","TOT","AGRWTH","A","1993",2.547113,
"FRA","LABCOMP","TOT","AGRWTH","A","1994",1.032574,
"FRA","LABCOMP","TOT","AGRWTH","A","1995",3.254834,
"FRA","LABCOMP","TOT","AGRWTH","A","1996",2.027365,
"FRA","LABCOMP","TOT","AGRWTH","A","1997",1.684985,
"FRA","LABCOMP","TOT","AGRWTH","A","1998",2.108011,
"FRA","LABCOMP","TOT","AGRWTH","A","1999",1.903787,
"FRA","LABCOMP","TOT","AGRWTH","A","2000",4.019442,
"FRA","LABCOMP","TOT","AGRWTH","A","2001",3.908356,
"FRA","LABCOMP","TOT","AGRWTH","A","2002",5.651682,
"FRA","LABCOMP","TOT","AGRWTH","A","2003",2.673525,
"FRA","LABCOMP","TOT","AGRWTH","A","2004",1.781885,
"FRA","LABCOMP","TOT","AGRWTH","A","2005",2.882757,
"FRA","LABCOMP","TOT","AGRWTH","A","2006",4.335613,
"FRA","LABCOMP","TOT","AGRWTH","A","2007",0.830969,
"FRA","LABCOMP","TOT","AGRWTH","A","2008",1.991141,
"FRA","LABCOMP","TOT","AGRWTH","A","2009",2.572076,
"FRA","LABCOMP","TOT","AGRWTH","A","2010",2.232579,
"FRA","LABCOMP","TOT","AGRWTH","A","2011",1.852085,
"FRA","LABCOMP","TOT","AGRWTH","A","2012",2.570975,
"FRA","LABCOMP","TOT","AGRWTH","A","2013",2.688229,
"FRA","LABCOMP","TOT","AGRWTH","A","2014",1.563838,
"FRA","LABCOMP","TOT","AGRWTH","A","2015",1.049999,
"FRA","LABCOMP","TOT","AGRWTH","A","2016",0.804341,
"FRA","LABCOMP","TOT","AGRWTH","A","2017",2.833399,
"FRA","LABCOMP","TOT","AGRWTH","A","2018",2.405856,
"FRA","LABCOMP","TOT","AGRWTH","A","2019",-0.699088,
"FRA","LABCOMP","TOT","IDX2010","A","1970",7.06731,
"FRA","LABCOMP","TOT","IDX2010","A","1971",7.850341,
"FRA","LABCOMP","TOT","IDX2010","A","1972",8.843029,
"FRA","LABCOMP","TOT","IDX2010","A","1973",9.993514,
"FRA","LABCOMP","TOT","IDX2010","A","1974",11.920057,
"FRA","LABCOMP","TOT","IDX2010","A","1975",14.300663,
"FRA","LABCOMP","TOT","IDX2010","A","1976",16.125418,
"FRA","LABCOMP","TOT","IDX2010","A","1977",18.425928,
"FRA","LABCOMP","TOT","IDX2010","A","1978",21.005588,
"FRA","LABCOMP","TOT","IDX2010","A","1979",23.633311,
"FRA","LABCOMP","TOT","IDX2010","A","1980",27.048181,
"FRA","LABCOMP","TOT","IDX2010","A","1981",30.991543,
"FRA","LABCOMP","TOT","IDX2010","A","1982",36.966688,
"FRA","LABCOMP","TOT","IDX2010","A","1983",41.00965,
"FRA","LABCOMP","TOT","IDX2010","A","1984",44.317697,
"FRA","LABCOMP","TOT","IDX2010","A","1985",47.668849,
"FRA","LABCOMP","TOT","IDX2010","A","1986",49.704981,
"FRA","LABCOMP","TOT","IDX2010","A","1987",50.751279,
"FRA","LABCOMP","TOT","IDX2010","A","1988",52.528649,
"FRA","LABCOMP","TOT","IDX2010","A","1989",55.075268,
"FRA","LABCOMP","TOT","IDX2010","A","1990",57.932778,
"FRA","LABCOMP","TOT","IDX2010","A","1991",60.42482,
"FRA","LABCOMP","TOT","IDX2010","A","1992",62.684581,
"FRA","LABCOMP","TOT","IDX2010","A","1993",64.281228,
"FRA","LABCOMP","TOT","IDX2010","A","1994",64.944979,
"FRA","LABCOMP","TOT","IDX2010","A","1995",67.05883,
"FRA","LABCOMP","TOT","IDX2010","A","1996",68.418358,
"FRA","LABCOMP","TOT","IDX2010","A","1997",69.571196,
"FRA","LABCOMP","TOT","IDX2010","A","1998",71.037765,
"FRA","LABCOMP","TOT","IDX2010","A","1999",72.390173,
"FRA","LABCOMP","TOT","IDX2010","A","2000",75.299853,
"FRA","LABCOMP","TOT","IDX2010","A","2001",78.24284,
"FRA","LABCOMP","TOT","IDX2010","A","2002",82.664876,
"FRA","LABCOMP","TOT","IDX2010","A","2003",84.874942,
"FRA","LABCOMP","TOT","IDX2010","A","2004",86.387316,
"FRA","LABCOMP","TOT","IDX2010","A","2005",88.877652,
"FRA","LABCOMP","TOT","IDX2010","A","2006",92.731043,
"FRA","LABCOMP","TOT","IDX2010","A","2007",93.50161,
"FRA","LABCOMP","TOT","IDX2010","A","2008",95.363359,
"FRA","LABCOMP","TOT","IDX2010","A","2009",97.816176,
"FRA","LABCOMP","TOT","IDX2010","A","2010",100,
"FRA","LABCOMP","TOT","IDX2010","A","2011",101.852085,
"FRA","LABCOMP","TOT","IDX2010","A","2012",104.470677,
"FRA","LABCOMP","TOT","IDX2010","A","2013",107.279087,
"FRA","LABCOMP","TOT","IDX2010","A","2014",108.956759,
"FRA","LABCOMP","TOT","IDX2010","A","2015",110.100804,
"FRA","LABCOMP","TOT","IDX2010","A","2016",110.986389,
"FRA","LABCOMP","TOT","IDX2010","A","2017",114.131076,
"FRA","LABCOMP","TOT","IDX2010","A","2018",116.876905,
"FRA","LABCOMP","TOT","IDX2010","A","2019",116.059833,
"DEU","LABCOMP","TOT","AGRWTH","A","1992",9.491145,
"DEU","LABCOMP","TOT","AGRWTH","A","1993",6.218765,
"DEU","LABCOMP","TOT","AGRWTH","A","1994",3.390984,
"DEU","LABCOMP","TOT","AGRWTH","A","1995",3.956314,
"DEU","LABCOMP","TOT","AGRWTH","A","1996",2.086417,
"DEU","LABCOMP","TOT","AGRWTH","A","1997",1.440127,
"DEU","LABCOMP","TOT","AGRWTH","A","1998",1.202276,
"DEU","LABCOMP","TOT","AGRWTH","A","1999",2.178013,
"DEU","LABCOMP","TOT","AGRWTH","A","2000",3.418096,
"DEU","LABCOMP","TOT","AGRWTH","A","2001",2.363239,
"DEU","LABCOMP","TOT","AGRWTH","A","2002",1.789692,
"DEU","LABCOMP","TOT","AGRWTH","A","2003",2.128681,
"DEU","LABCOMP","TOT","AGRWTH","A","2004",0.362225,
"DEU","LABCOMP","TOT","AGRWTH","A","2005",1.07064,
"DEU","LABCOMP","TOT","AGRWTH","A","2006",-0.785314,
"DEU","LABCOMP","TOT","AGRWTH","A","2007",0.796324,
"DEU","LABCOMP","TOT","AGRWTH","A","2008",2.709673,
"DEU","LABCOMP","TOT","AGRWTH","A","2009",3.813104,
"DEU","LABCOMP","TOT","AGRWTH","A","2010",0.729931,
"DEU","LABCOMP","TOT","AGRWTH","A","2011",2.706063,
"DEU","LABCOMP","TOT","AGRWTH","A","2012",3.980246,
"DEU","LABCOMP","TOT","AGRWTH","A","2013",2.651003,
"DEU","LABCOMP","TOT","AGRWTH","A","2014",2.33369,
"DEU","LABCOMP","TOT","AGRWTH","A","2015",2.556023,
"DEU","LABCOMP","TOT","AGRWTH","A","2016",2.570942,
"DEU","LABCOMP","TOT","AGRWTH","A","2017",2.549257,
"DEU","LABCOMP","TOT","AGRWTH","A","2018",2.759371,
"DEU","LABCOMP","TOT","AGRWTH","A","2019",3.327702,
"DEU","LABCOMP","TOT","IDX2010","A","1991",62.30611,
"DEU","LABCOMP","TOT","IDX2010","A","1992",68.219674,
"DEU","LABCOMP","TOT","IDX2010","A","1993",72.462095,
"DEU","LABCOMP","TOT","IDX2010","A","1994",74.919273,
"DEU","LABCOMP","TOT","IDX2010","A","1995",77.883315,
"DEU","LABCOMP","TOT","IDX2010","A","1996",79.508285,
"DEU","LABCOMP","TOT","IDX2010","A","1997",80.653305,
"DEU","LABCOMP","TOT","IDX2010","A","1998",81.62298,
"DEU","LABCOMP","TOT","IDX2010","A","1999",83.40074,
"DEU","LABCOMP","TOT","IDX2010","A","2000",86.251457,
"DEU","LABCOMP","TOT","IDX2010","A","2001",88.289785,
"DEU","LABCOMP","TOT","IDX2010","A","2002",89.8699,
"DEU","LABCOMP","TOT","IDX2010","A","2003",91.782944,
"DEU","LABCOMP","TOT","IDX2010","A","2004",92.115404,
"DEU","LABCOMP","TOT","IDX2010","A","2005",93.101629,
"DEU","LABCOMP","TOT","IDX2010","A","2006",92.370489,
"DEU","LABCOMP","TOT","IDX2010","A","2007",93.106057,
"DEU","LABCOMP","TOT","IDX2010","A","2008",95.628927,
"DEU","LABCOMP","TOT","IDX2010","A","2009",99.275358,
"DEU","LABCOMP","TOT","IDX2010","A","2010",100,
"DEU","LABCOMP","TOT","IDX2010","A","2011",102.706063,
"DEU","LABCOMP","TOT","IDX2010","A","2012",106.794017,
"DEU","LABCOMP","TOT","IDX2010","A","2013",109.62513,
"DEU","LABCOMP","TOT","IDX2010","A","2014",112.183441,
"DEU","LABCOMP","TOT","IDX2010","A","2015",115.050875,
"DEU","LABCOMP","TOT","IDX2010","A","2016",118.008766,
"DEU","LABCOMP","TOT","IDX2010","A","2017",121.017113,
"DEU","LABCOMP","TOT","IDX2010","A","2018",124.356424,
"DEU","LABCOMP","TOT","IDX2010","A","2019",128.494635,
"GRC","LABCOMP","TOT","AGRWTH","A","1996",9.42077,
"GRC","LABCOMP","TOT","AGRWTH","A","1997",13.847764,
"GRC","LABCOMP","TOT","AGRWTH","A","1998",5.812504,
"GRC","LABCOMP","TOT","AGRWTH","A","1999",6.291555,
"GRC","LABCOMP","TOT","AGRWTH","A","2000",5.297978,
"GRC","LABCOMP","TOT","AGRWTH","A","2001",5.803541,
"GRC","LABCOMP","TOT","AGRWTH","A","2002",11.014315,
"GRC","LABCOMP","TOT","AGRWTH","A","2003",7.668382,
"GRC","LABCOMP","TOT","AGRWTH","A","2004",4.97818,
"GRC","LABCOMP","TOT","AGRWTH","A","2005",3.118721,
"GRC","LABCOMP","TOT","AGRWTH","A","2006",3.691444,
"GRC","LABCOMP","TOT","AGRWTH","A","2007",4.421521,
"GRC","LABCOMP","TOT","AGRWTH","A","2008",3.950764,
"GRC","LABCOMP","TOT","AGRWTH","A","2009",3.910931,
"GRC","LABCOMP","TOT","AGRWTH","A","2010",2.46807,
"GRC","LABCOMP","TOT","AGRWTH","A","2011",-3.542033,
"GRC","LABCOMP","TOT","AGRWTH","A","2012",-3.282218,
"GRC","LABCOMP","TOT","AGRWTH","A","2013",-7.025797,
"GRC","LABCOMP","TOT","AGRWTH","A","2014",-0.49135,
"GRC","LABCOMP","TOT","AGRWTH","A","2015",-1.995426,
"GRC","LABCOMP","TOT","AGRWTH","A","2016",-1.548126,
"GRC","LABCOMP","TOT","AGRWTH","A","2017",0.286362,
"GRC","LABCOMP","TOT","AGRWTH","A","2018",1.322456,
"GRC","LABCOMP","TOT","AGRWTH","A","2019",1.930414,
"GRC","LABCOMP","TOT","IDX2010","A","1995",41.314794,
"GRC","LABCOMP","TOT","IDX2010","A","1996",45.206966,
"GRC","LABCOMP","TOT","IDX2010","A","1997",51.46712,
"GRC","LABCOMP","TOT","IDX2010","A","1998",54.458649,
"GRC","LABCOMP","TOT","IDX2010","A","1999",57.884944,
"GRC","LABCOMP","TOT","IDX2010","A","2000",60.951676,
"GRC","LABCOMP","TOT","IDX2010","A","2001",64.489032,
"GRC","LABCOMP","TOT","IDX2010","A","2002",71.592057,
"GRC","LABCOMP","TOT","IDX2010","A","2003",77.082009,
"GRC","LABCOMP","TOT","IDX2010","A","2004",80.919291,
"GRC","LABCOMP","TOT","IDX2010","A","2005",83.442937,
"GRC","LABCOMP","TOT","IDX2010","A","2006",86.523187,
"GRC","LABCOMP","TOT","IDX2010","A","2007",90.348828,
"GRC","LABCOMP","TOT","IDX2010","A","2008",93.918297,
"GRC","LABCOMP","TOT","IDX2010","A","2009",97.591377,
"GRC","LABCOMP","TOT","IDX2010","A","2010",100,
"GRC","LABCOMP","TOT","IDX2010","A","2011",96.457967,
"GRC","LABCOMP","TOT","IDX2010","A","2012",93.292006,
"GRC","LABCOMP","TOT","IDX2010","A","2013",86.737499,
"GRC","LABCOMP","TOT","IDX2010","A","2014",86.311315,
"GRC","LABCOMP","TOT","IDX2010","A","2015",84.589036,
"GRC","LABCOMP","TOT","IDX2010","A","2016",83.279492,
"GRC","LABCOMP","TOT","IDX2010","A","2017",83.517972,
"GRC","LABCOMP","TOT","IDX2010","A","2018",84.622461,
"GRC","LABCOMP","TOT","IDX2010","A","2019",86.256025,
"HUN","LABCOMP","TOT","AGRWTH","A","1996",22.484575,
"HUN","LABCOMP","TOT","AGRWTH","A","1997",20.930376,
"HUN","LABCOMP","TOT","AGRWTH","A","1998",15.77809,
"HUN","LABCOMP","TOT","AGRWTH","A","1999",7.550875,
"HUN","LABCOMP","TOT","AGRWTH","A","2000",16.790336,
"HUN","LABCOMP","TOT","AGRWTH","A","2001",17.368854,
"HUN","LABCOMP","TOT","AGRWTH","A","2002",12.258059,
"HUN","LABCOMP","TOT","AGRWTH","A","2003",10.807254,
"HUN","LABCOMP","TOT","AGRWTH","A","2004",11.2957,
"HUN","LABCOMP","TOT","AGRWTH","A","2005",9.074065,
"HUN","LABCOMP","TOT","AGRWTH","A","2006",6.346566,
"HUN","LABCOMP","TOT","AGRWTH","A","2007",7.714441,
"HUN","LABCOMP","TOT","AGRWTH","A","2008",7.263673,
"HUN","LABCOMP","TOT","AGRWTH","A","2009",-1.642107,
"HUN","LABCOMP","TOT","AGRWTH","A","2010",0.494938,
"HUN","LABCOMP","TOT","AGRWTH","A","2011",4.740555,
"HUN","LABCOMP","TOT","AGRWTH","A","2012",3.567059,
"HUN","LABCOMP","TOT","AGRWTH","A","2013",0.562291,
"HUN","LABCOMP","TOT","AGRWTH","A","2014",-0.434736,
"HUN","LABCOMP","TOT","AGRWTH","A","2015",1.78404,
"HUN","LABCOMP","TOT","AGRWTH","A","2016",1.327654,
"HUN","LABCOMP","TOT","AGRWTH","A","2017",7.497618,
"HUN","LABCOMP","TOT","AGRWTH","A","2018",6.96597,
"HUN","LABCOMP","TOT","AGRWTH","A","2019",9.447822,
"HUN","LABCOMP","TOT","IDX2010","A","1995",21.567212,
"HUN","LABCOMP","TOT","IDX2010","A","1996",26.416508,
"HUN","LABCOMP","TOT","IDX2010","A","1997",31.945583,
"HUN","LABCOMP","TOT","IDX2010","A","1998",36.985986,
"HUN","LABCOMP","TOT","IDX2010","A","1999",39.778752,
"HUN","LABCOMP","TOT","IDX2010","A","2000",46.457738,
"HUN","LABCOMP","TOT","IDX2010","A","2001",54.526914,
"HUN","LABCOMP","TOT","IDX2010","A","2002",61.210856,
"HUN","LABCOMP","TOT","IDX2010","A","2003",67.826068,
"HUN","LABCOMP","TOT","IDX2010","A","2004",75.487498,
"HUN","LABCOMP","TOT","IDX2010","A","2005",82.337282,
"HUN","LABCOMP","TOT","IDX2010","A","2006",87.562872,
"HUN","LABCOMP","TOT","IDX2010","A","2007",94.317858,
"HUN","LABCOMP","TOT","IDX2010","A","2008",101.168799,
"HUN","LABCOMP","TOT","IDX2010","A","2009",99.507499,
"HUN","LABCOMP","TOT","IDX2010","A","2010",100,
"HUN","LABCOMP","TOT","IDX2010","A","2011",104.740555,
"HUN","LABCOMP","TOT","IDX2010","A","2012",108.476713,
"HUN","LABCOMP","TOT","IDX2010","A","2013",109.086668,
"HUN","LABCOMP","TOT","IDX2010","A","2014",108.612429,
"HUN","LABCOMP","TOT","IDX2010","A","2015",110.550118,
"HUN","LABCOMP","TOT","IDX2010","A","2016",112.017841,
"HUN","LABCOMP","TOT","IDX2010","A","2017",120.416511,
"HUN","LABCOMP","TOT","IDX2010","A","2018",128.80469,
"HUN","LABCOMP","TOT","IDX2010","A","2019",140.973927,
"IRL","LABCOMP","TOT","AGRWTH","A","1996",4.517914,
"IRL","LABCOMP","TOT","AGRWTH","A","1997",6.990771,
"IRL","LABCOMP","TOT","AGRWTH","A","1998",7.536865,
"IRL","LABCOMP","TOT","AGRWTH","A","1999",5.510978,
"IRL","LABCOMP","TOT","AGRWTH","A","2000",8.364183,
"IRL","LABCOMP","TOT","AGRWTH","A","2001",8.465366,
"IRL","LABCOMP","TOT","AGRWTH","A","2002",6.313752,
"IRL","LABCOMP","TOT","AGRWTH","A","2003",7.447394,
"IRL","LABCOMP","TOT","AGRWTH","A","2004",5.844807,
"IRL","LABCOMP","TOT","AGRWTH","A","2005",4.561535,
"IRL","LABCOMP","TOT","AGRWTH","A","2006",4.636858,
"IRL","LABCOMP","TOT","AGRWTH","A","2007",6.542956,
"IRL","LABCOMP","TOT","AGRWTH","A","2008",4.827506,
"IRL","LABCOMP","TOT","AGRWTH","A","2009",0.439535,
"IRL","LABCOMP","TOT","AGRWTH","A","2010",5.196457,
"IRL","LABCOMP","TOT","AGRWTH","A","2011",-0.367967,
"IRL","LABCOMP","TOT","AGRWTH","A","2012",0.369925,
"IRL","LABCOMP","TOT","AGRWTH","A","2013",-0.541077,
"IRL","LABCOMP","TOT","AGRWTH","A","2014",-0.229006,
"IRL","LABCOMP","TOT","AGRWTH","A","2015",1.568503,
"IRL","LABCOMP","TOT","AGRWTH","A","2016",2.297808,
"IRL","LABCOMP","TOT","AGRWTH","A","2017",2.442468,
"IRL","LABCOMP","TOT","AGRWTH","A","2018",1.256893,
"IRL","LABCOMP","TOT","AGRWTH","A","2019",4.702055,
"IRL","LABCOMP","TOT","IDX2010","A","1995",42.955003,
"IRL","LABCOMP","TOT","IDX2010","A","1996",44.895673,
"IRL","LABCOMP","TOT","IDX2010","A","1997",48.034227,
"IRL","LABCOMP","TOT","IDX2010","A","1998",51.654501,
"IRL","LABCOMP","TOT","IDX2010","A","1999",54.501169,
"IRL","LABCOMP","TOT","IDX2010","A","2000",59.059747,
"IRL","LABCOMP","TOT","IDX2010","A","2001",64.059371,
"IRL","LABCOMP","TOT","IDX2010","A","2002",68.10392,
"IRL","LABCOMP","TOT","IDX2010","A","2003",73.175888,
"IRL","LABCOMP","TOT","IDX2010","A","2004",77.452877,
"IRL","LABCOMP","TOT","IDX2010","A","2005",80.985917,
"IRL","LABCOMP","TOT","IDX2010","A","2006",84.741119,
"IRL","LABCOMP","TOT","IDX2010","A","2007",90.285694,
"IRL","LABCOMP","TOT","IDX2010","A","2008",94.644241,
"IRL","LABCOMP","TOT","IDX2010","A","2009",95.060236,
"IRL","LABCOMP","TOT","IDX2010","A","2010",100,
"IRL","LABCOMP","TOT","IDX2010","A","2011",99.632033,
"IRL","LABCOMP","TOT","IDX2010","A","2012",100.000597,
"IRL","LABCOMP","TOT","IDX2010","A","2013",99.459517,
"IRL","LABCOMP","TOT","IDX2010","A","2014",99.231749,
"IRL","LABCOMP","TOT","IDX2010","A","2015",100.788201,
"IRL","LABCOMP","TOT","IDX2010","A","2016",103.104121,
"IRL","LABCOMP","TOT","IDX2010","A","2017",105.622406,
"IRL","LABCOMP","TOT","IDX2010","A","2018",106.949966,
"IRL","LABCOMP","TOT","IDX2010","A","2019",111.978813,
"ITA","LABCOMP","TOT","AGRWTH","A","1981",22.386778,
"ITA","LABCOMP","TOT","AGRWTH","A","1982",15.773464,
"ITA","LABCOMP","TOT","AGRWTH","A","1983",16.555126,
"ITA","LABCOMP","TOT","AGRWTH","A","1984",12.478572,
"ITA","LABCOMP","TOT","AGRWTH","A","1985",10.131528,
"ITA","LABCOMP","TOT","AGRWTH","A","1986",6.647748,
"ITA","LABCOMP","TOT","AGRWTH","A","1987",7.13803,
"ITA","LABCOMP","TOT","AGRWTH","A","1988",8.269545,
"ITA","LABCOMP","TOT","AGRWTH","A","1989",9.038399,
"ITA","LABCOMP","TOT","AGRWTH","A","1990",10.260963,
"ITA","LABCOMP","TOT","AGRWTH","A","1991",7.734684,
"ITA","LABCOMP","TOT","AGRWTH","A","1992",6.129219,
"ITA","LABCOMP","TOT","AGRWTH","A","1993",3.521177,
"ITA","LABCOMP","TOT","AGRWTH","A","1994",3.963411,
"ITA","LABCOMP","TOT","AGRWTH","A","1995",4.09894,
"ITA","LABCOMP","TOT","AGRWTH","A","1996",5.699741,
"ITA","LABCOMP","TOT","AGRWTH","A","1997",4.53542,
"ITA","LABCOMP","TOT","AGRWTH","A","1998",-1.915546,
"ITA","LABCOMP","TOT","AGRWTH","A","1999",2.201379,
"ITA","LABCOMP","TOT","AGRWTH","A","2000",2.305804,
"ITA","LABCOMP","TOT","AGRWTH","A","2001",3.763301,
"ITA","LABCOMP","TOT","AGRWTH","A","2002",3.256159,
"ITA","LABCOMP","TOT","AGRWTH","A","2003",4.159577,
"ITA","LABCOMP","TOT","AGRWTH","A","2004",3.145627,
"ITA","LABCOMP","TOT","AGRWTH","A","2005",3.255646,
"ITA","LABCOMP","TOT","AGRWTH","A","2006",1.903534,
"ITA","LABCOMP","TOT","AGRWTH","A","2007",2.212633,
"ITA","LABCOMP","TOT","AGRWTH","A","2008",2.751144,
"ITA","LABCOMP","TOT","AGRWTH","A","2009",2.755527,
"ITA","LABCOMP","TOT","AGRWTH","A","2010",2.36737,
"ITA","LABCOMP","TOT","AGRWTH","A","2011",1.037592,
"ITA","LABCOMP","TOT","AGRWTH","A","2012",0.964945,
"ITA","LABCOMP","TOT","AGRWTH","A","2013",1.596703,
